train_acc,test_acc,val_acc
0.23061384515374897,0.10578662617310478,0.09113595137555312
0.462297054306771,0.132591787225413,0.13473313196685047
0.5413736725028562,0.13780726708716526,0.1457053651767506
0.6248494144720309,0.13880182589236084,0.14189184662277032
0.6753211761004864,0.13397617314338556,0.15494658442603793
0.6998258992276274,0.11301559123582823,0.16318417982923344
0.7200210406056866,0.12300413212032346,0.1677780152065805
0.7157290433893869,0.1183062851001489,0.16239535957334886
0.7315100808737113,0.12328841577676743,0.17948340721705236
0.732103081799578,0.12869545362971266,0.16246431618404278
0.7453810167760528,0.13178504042394584,0.17446605568599577
0.7429334774305301,0.1609404299597358,0.1723191907644436
0.7436699305777534,0.15353735199713614,0.17615330842726493
0.761184182677025,0.12708964362938283,0.16247176696787405
0.7501675623811483,0.13860337275650977,0.17593466169531968
0.7649344430862276,0.1432215474832693,0.17840661241670072
0.7776074301475628,0.11874100658481286,0.16307361540066345
0.7286109781031835,0.13556239989372096,0.1682191875272198
0.7716745969990305,0.1374387775173785,0.17604568431570236
0.7775956365687573,0.14609040972184553,0.1718819788982153
0.7813505663886824,0.15303381854456935,0.17933065936317866
0.7328365387293306,0.1660978736505054,0.195960437250414
0.7689454372033574,0.13615798101844442,0.18572699433156062
0.7711929084434787,0.13920398027986317,0.17609470306455458
0.7845991799344832,0.1403602533670001,0.1862646767726626
0.7905076344430351,0.1415747116744776,0.1946241498301892
0.7332975294990418,0.157950460765418,0.1748949853629316
0.7683507593420952,0.14848272590300074,0.18687212596856245
0.7907280202945874,0.12779037602522555,0.16850570023668
0.7911586688961402,0.1506556264485362,0.2015349198589427
0.7719294109002508,0.13634189472701835,0.1861824054193677
0.7687527081255289,0.1489102857533733,0.18250532066896544
0.7637359319367549,0.15566264247550743,0.19127893958686748
0.7980960160132854,0.13323078330508434,0.18097766448116287
0.7913765060651888,0.1472108638072858,0.18406354934938482
0.7930801655110801,0.14757372852676953,0.19075141403017473
0.7897424780452833,0.1514394560578658,0.19422382747712222
0.7939144999674734,0.15176383498214818,0.19316726803251902
0.8006845050967238,0.13388187820095193,0.18114719417947597
0.7377877703277953,0.15720780675611187,0.18264462818191027
0.7921040390892328,0.1634479658248641,0.20030058812759244
0.7885727194765746,0.17694161630111346,0.198086494287363
0.7571136058085457,0.16683528291386365,0.2035205590541919
0.7993715519076499,0.15034852194818576,0.19642969668447596
0.8020035895086491,0.16736672817046494,0.20920691082602594
0.7995054059583773,0.16532663105433085,0.2024298039872198
0.7941320349964159,0.15849578816598212,0.20070137515209516
0.803339287330447,0.1679542590359313,0.20108966894124147
0.8055701288003206,0.15089844822836523,0.1952800660723407
0.7765717578281862,0.16334175105451063,0.19143802718831104
