train_acc,test_acc,val_acc
0.2514230180624222,0.24182663868447515,0.2290409434707291
0.3104360249357146,0.3036795301244389,0.2561380910662192
0.32841982383004453,0.32623039580503504,0.2852129975457182
0.35985176601224855,0.35343139450226363,0.30118114389774636
0.38426667454762065,0.36601656488846673,0.31857376729378883
0.40130787236845133,0.3967408692279848,0.31326856291974375
0.38007240466123887,0.35382680580588977,0.2925277147852752
0.41942565961886247,0.40269852412388085,0.3299404690259511
0.42154622236014305,0.3922281108841335,0.3321609200150052
0.4319446478894579,0.39347294074196665,0.3293991380880761
0.42820129978395394,0.39318936603331317,0.32123741084169904
0.43546150820342794,0.39719082311350384,0.34667866157385324
0.4350471852367722,0.39984439702230246,0.33223339550024855
0.4523022291453918,0.41238974427863795,0.3328751668144322
0.44305628131960845,0.3966874962251499,0.3376357350237601
0.4556371255688925,0.3920929540835618,0.34601644734228076
0.4553910584723202,0.4152466424344822,0.3495892500789039
0.45974226682989494,0.4185355829018018,0.33839048752507245
0.4494426113900247,0.39837120175883106,0.3406463961237475
0.4476454994769406,0.3938584938018699,0.3469932113419461
0.4678332280363364,0.41384301094504156,0.3530114367976789
0.47763148440725184,0.41214247618773237,0.3550827271192174
0.4659626354274745,0.39938463112304057,0.3398674332221591
0.4797162616608863,0.4226684528743267,0.35484027816497876
0.47387765879153476,0.40076914924164925,0.3555182794535837
0.4799147402462515,0.39887846923984877,0.3656362714760729
0.482824536025408,0.3962424315916369,0.3570398302534406
0.49300449476311586,0.4225628297056638,0.35258400736708184
0.49189015237521283,0.40099348483560115,0.3623484386812085
0.49503215023951475,0.4140275747959582,0.3591359935214946
0.5003602651412192,0.40988047022385654,0.35696984720345026
0.4906237520607637,0.3956304743644635,0.35824050056968293
0.49867194185523045,0.41575092161904487,0.3680776299470263
0.5009012753195199,0.40876081639061157,0.370594725738221
0.4972886915911141,0.4071552924644937,0.36928350923886444
0.4946323705948313,0.4052053081973115,0.352297536904242
0.5046131486950718,0.4122251666755642,0.36309855160727766
0.5062830543984971,0.41157294479882034,0.3635143550499949
0.5002587664213042,0.41471139616119246,0.3530844278628906
0.514264217472139,0.4233537601499,0.3643726584417632
0.5087874597878768,0.40199817814457733,0.36607673843444855
0.5095355047001693,0.4078321468915156,0.36160018007226247
0.4998675709524221,0.41526935504949397,0.3560202510081805
0.5113852698528661,0.40811222420959825,0.3557387515857999
0.5051198275515489,0.40862073306385777,0.35086569928513806
0.5208041361530974,0.42293014238002413,0.3626300292066929
0.5118429280147981,0.41801486246454334,0.3627364936991309
0.509420879091602,0.3971994365148344,0.37262785040945573
0.5231132105007169,0.4119883419494204,0.3791781351799834
0.523975629434388,0.4096860968184011,0.3795340193337365
