train_acc,test_acc,val_acc
0.10784036484796458,0.11579192971962113,0.09448926158542105
0.1787804861283178,0.18368410055240464,0.16900924534270942
0.22667694524708024,0.2173856102760101,0.2060331313615238
0.21559668509715982,0.21008058312559752,0.2028376156848269
0.18023079616186594,0.18031481072992406,0.17095548528971619
0.2834075644633912,0.27642451422952335,0.24171695105345764
0.3094091285669863,0.31525046387068134,0.27004385623340477
0.31898108111095147,0.3361980077329954,0.2862920659632431
0.3269174065770108,0.32069891431222003,0.2845495021195134
0.31540908374726223,0.30437640547051314,0.27224389410724925
0.3547801262603408,0.3500548087276063,0.3068157518157445
0.34435520993474705,0.35513464612054785,0.30123151324441083
0.3718144802780061,0.3498788319895294,0.31963370586105555
0.37645762050993137,0.3564575227912763,0.3199704983850796
0.34914839273212417,0.3407858055739159,0.29516335193315796
0.3905274103809401,0.3747115485828302,0.30749332198593377
0.40459557515727496,0.39010100130106246,0.3383569657231076
0.3604333016717912,0.36434180931579174,0.29846446070626304
0.3900918915804813,0.36914340387140043,0.328566582936582
0.3885230276375367,0.3749082603863801,0.3196582959236866
0.4092976107756827,0.38624967465725085,0.33812536661826426
0.42506670545650477,0.3923443327705606,0.3617373538470034
0.4043319293425452,0.3887753209884997,0.3389893645886924
0.4204674017421941,0.3825755281949625,0.3470072416087066
0.4435826512411073,0.41475045552754836,0.3536166760578804
0.4293819731501638,0.4016780905837923,0.3527883245662984
0.44422027355519117,0.40688742710964193,0.36658052544688324
0.4143244716977207,0.39339623690359626,0.34120369919006566
0.4371696063436345,0.4029942118740393,0.34399128947850943
0.44593810040483645,0.4104857995250506,0.3569716900881024
0.45046839870620276,0.4192522965105929,0.358962700707528
0.45501016793693555,0.4038239964801661,0.37179356516442125
0.46431635150930095,0.40972977147774936,0.37732107500518675
0.44558102348128087,0.413164820815131,0.3563074616531499
0.46210789346048,0.4224862782990346,0.37996016887521383
0.4706031176549326,0.42456459528253837,0.3796076088795405
0.4452313502193699,0.4075733753829038,0.3534388761282434
0.45980233226568,0.425121769466767,0.3577564483429416
0.46257546635349683,0.40364596007041725,0.3567183276940528
0.4487839118804446,0.4090454236800114,0.3739497182991868
0.48564396407955995,0.4336991807237164,0.38059064294047357
0.4774268298412616,0.41477737524701386,0.3815695958642833
0.47364641487771414,0.42345276282906597,0.36194955882856084
0.4707896092365791,0.4147092664849102,0.36765240285534573
0.45486060473954426,0.39736291926705064,0.3642519588248775
0.47925276328766153,0.4273136487723732,0.3643543578435609
0.48268071801058254,0.4096616832207539,0.3815620591042038
0.46566341987747656,0.4115093084856382,0.3728024181269731
0.48586183347295975,0.40979670227016685,0.37580297297366816
0.47925027425143274,0.4211438811998023,0.35533084493897477
