train_acc,test_acc,val_acc
0.376359484821259,0.22345631765546398,0.22870731225718374
0.44054204566376093,0.24906074687149182,0.25744120567660694
0.45072439678882825,0.26114671268177514,0.26268822508067136
0.49019935616253796,0.2627500025221091,0.27031556075664626
0.5085472092620824,0.282531771138452,0.2849687336302499
0.5188899008915375,0.27979288932088736,0.28571691879447036
0.5222800784579358,0.28319813241481223,0.2841138314431213
0.5239016324197375,0.28996440714717475,0.291097804767503
0.551419989026356,0.282702540797798,0.28733577447020847
0.5537518472151524,0.2795844433780546,0.27765833892380215
0.5559340346889082,0.28390140819910537,0.288062468415611
0.568280533935293,0.28404047965224183,0.2863563008182425
0.5647839398235097,0.2876681216183396,0.2892257240218518
0.5676308144839158,0.28780617372065764,0.2930386294276138
0.5738766192088215,0.2918477682285849,0.2938625422052937
0.5784201110342303,0.29112056163350725,0.29285239568424604
0.5809827974855337,0.29808661179844664,0.3041891358280136
0.5877642477136116,0.28972277631363746,0.29577553821317154
0.5865555050271305,0.2838084392676032,0.29246241678769636
0.5859749316344198,0.29041195591150465,0.30267613016225564
0.5931176360978276,0.2933191354377606,0.2915797678676112
0.5859598235905469,0.29372588996785004,0.30169426954587786
0.6025047319531869,0.3010834987304699,0.3003996890156869
0.5997493737221562,0.2969956141162258,0.29299871913571407
0.6020363178426427,0.30218516836519316,0.29064185287356126
0.6012816732886942,0.30140977764658006,0.30195646532243436
0.5974529715653598,0.3008691096874807,0.30581250248407993
0.5906350184249858,0.3088337704497177,0.3086672297835457
0.5862349936835796,0.294861988217022,0.3030584086288033
0.5948147985997393,0.30668480013491917,0.3081037972393929
0.6081833645259105,0.29565538806553765,0.3015038071106746
0.6014298008719229,0.29594451949891404,0.3049016471986375
0.6009593099344112,0.30303909206541535,0.3109511332041346
0.6067576494966598,0.2921507549935505,0.30642373643703935
0.5999922754296529,0.29341729677824246,0.30000244708772583
0.613438817900149,0.3023066971811075,0.313770663612223
0.6112289424878762,0.2984970393786164,0.3009247515098378
0.5972581988146684,0.2992291865760679,0.3101118085276297
0.6166707726731048,0.3030629137809469,0.31017871671056346
0.6163487041232443,0.2963673916164133,0.3078239277432949
0.611700935740066,0.3056176135458197,0.31350859959058686
0.598773871480256,0.3055525248824774,0.3212184792204397
0.6135711615579209,0.3006335803759127,0.3119578088590625
0.6159573094675275,0.3060937324858184,0.3167755898300676
0.6224222574813024,0.2964221799416516,0.3137729797872431
0.6215657218103121,0.2909695974427645,0.30639434502499224
0.6137221162232553,0.3030830510177152,0.3189160104751996
0.6163860346239274,0.30604248549321905,0.32011112306597495
0.6175708093838345,0.3016797644844461,0.31582935361815645
0.6066719527941928,0.3024058911064579,0.3154436921413863
0.6079274338392978,0.3006117956315627,0.31149880288817167
0.6222148402534586,0.2997341117301278,0.3109237342943983
0.6144931841779488,0.3021405181387719,0.31851576934118964
0.6152628570175211,0.30443051632431867,0.313743863863989
0.6184122453304299,0.3096279602412266,0.32344611115270494
0.6179898322946313,0.3180425322656634,0.3220633919093424
0.6221531524198998,0.3106057969588919,0.31140530889234147
0.6220344258247368,0.3069212976681618,0.3111179388845026
0.6160854124587616,0.3108052748087443,0.3202371575949558
0.6281973083648563,0.3029257841945574,0.3128719726530387
0.6066653264670585,0.30102932715847647,0.3152574121513364
0.6243472431690311,0.3127537506630006,0.3237322504472367
0.622573505119852,0.30709128099366223,0.3230365635361141
0.6173987418422527,0.31200859544849036,0.3200100808229719
0.6190591926397951,0.30891496204198804,0.3192237882218619
0.61963311844194,0.3050681825272643,0.3178616874203514
0.605697004358972,0.2899898107946685,0.30931141573760806
0.6168953540492352,0.3082609257230538,0.3204125025855513
0.6304273999868949,0.3120452398481117,0.3197826379867294
0.6263696634752031,0.31223592077673495,0.320554785040143
0.6058338019928282,0.29781894932497033,0.30672852229444325
0.6213168986087046,0.31298614838538336,0.31655114668873774
0.630099060152047,0.3115457672972899,0.3248062072729554
0.6340146732420193,0.31078768686569075,0.3183693762090473
0.6232336447038486,0.3047297109162028,0.31140475236348464
0.6272918963548835,0.3124099726915325,0.31362798761702526
0.6369415916036895,0.2985752511755306,0.313175968551168
0.6318117019313587,0.3081830505273936,0.3184591804392097
0.6091008297174338,0.29470681533203297,0.31043736441608716
0.6086611521429475,0.3030644795762543,0.32044715695260606
0.6197295003263659,0.31027484524662596,0.3190596425029445
0.6312130464739071,0.3070415284417384,0.31682499455858737
0.6307753894566149,0.3099826113323971,0.3197632679746288
0.6309702586949358,0.309920278065832,0.3183686857506278
0.6265974635535693,0.30018706025503433,0.31066280608854985
0.6216546320583289,0.31054327187669983,0.3159993637174568
0.6181648648958169,0.3030264126930287,0.32027021570702546
0.6208963901435394,0.30304365808873907,0.31398348701116097
0.6326002884436954,0.30456510521717195,0.3148070210827272
0.6302499492288008,0.30106366920755123,0.31117887286587065
0.6154797006758695,0.3041678621297652,0.31767655460162536
0.6314967201822346,0.30655563908738087,0.3226751934875862
0.6370678758889272,0.31063670205223765,0.3268954463234631
0.6249589188678653,0.30386524943886856,0.3107613346270269
0.6249265586258285,0.3042620140380303,0.3208801276786803
0.6371868627909006,0.30891689116238796,0.3186719092068011
0.6235468559849326,0.30998790481973015,0.32346012011490843
0.6393314834735632,0.31420920366214,0.3219134653637028
0.6362803383963965,0.2992401192315046,0.3156751064877098
0.6130763828902765,0.2987731604650512,0.3188632195507348
