train_acc,test_acc,val_acc
0.26944710718031883,0.2784130613716594,0.22859367441054426
0.3110285680830233,0.30675340100560294,0.25425113029411855
0.35639185179348903,0.3382468098117752,0.2971401568969508
0.36224261262467894,0.36424627433508716,0.28120542145117094
0.38744663464131746,0.3730623273289715,0.3075555770137072
0.38454439695174747,0.37306163707296625,0.3157693360204593
0.4041743625821494,0.3686205810487104,0.32847876755375044
0.4184045680931553,0.3944154864664215,0.3296507180422232
0.42161545908641435,0.3823849461734414,0.3297237516077024
0.427388611325548,0.3960074506212652,0.33226383420599337
0.42516435580747614,0.39855831612993126,0.3268319419387194
0.43188436362914023,0.39576113364732657,0.3255835363351762
0.43563400187956947,0.3916622548839335,0.3272597687615111
0.43981938181324676,0.38695795446905984,0.3320613072244053
0.4507907896847335,0.39848095233383907,0.33401837256126976
0.45544479944986965,0.4147451985376649,0.3491521697841759
0.4561389798522143,0.39783927913190725,0.34599231610991577
0.46526039640393163,0.40403340039273306,0.34847410785189503
0.4555871215952347,0.38852465220787236,0.3372027536032911
0.449346019799577,0.4025060543763198,0.32691863638625734
0.472507250455879,0.3958138667681961,0.35664282194719793
0.4537447402196344,0.39516294375532485,0.34081114456859324
0.4502029590248414,0.3896537457283575,0.34697063432147696
0.47743851991442116,0.4041780846185323,0.36447765547324407
0.4583059439397534,0.3971912335483122,0.3430801035743889
0.4829004944976886,0.41410757746467086,0.3514011117144563
0.4822666227292635,0.4019686403229437,0.34906328164818445
0.4874617905695627,0.408099691206533,0.36353080168986673
0.48467214285653254,0.4010370968838679,0.3795978427423124
0.4812910525443966,0.396032881704121,0.37412145043774053
0.49075970256263896,0.4122669491761134,0.36744500828858
0.48115773235107684,0.39555464559753434,0.36456594181816193
0.4931196582746863,0.40953224381242825,0.3750509786779443
0.48877415175616434,0.4125885553340449,0.36560766547833423
0.4963533511633923,0.4180870173913085,0.3769630767156361
0.5051717642525692,0.4174150196063711,0.37106981783531906
0.4934826721476741,0.414381302625159,0.36811944753974174
0.49976048066011053,0.4086458810802091,0.371743939964407
0.4985341124920352,0.4053413890217117,0.37375969596445285
0.5157245086151268,0.40993549842800425,0.37681755492013447
0.4982581591198443,0.4066748884811458,0.3649091702348798
0.49725245030062637,0.40103485651184256,0.366243084125896
0.4954614283662194,0.40585405393222085,0.3492186521238746
0.5121455647126866,0.4161113658851798,0.3736996293354359
0.5039450644930888,0.40924398038035065,0.3712527619696593
0.5103877619919386,0.4068328843921292,0.3676461457851459
0.5120130615499154,0.4148255485347886,0.3655031175106789
0.5124128159159002,0.40925406896695987,0.3768710890491483
0.5127310671315716,0.4082266250519253,0.3756347733484442
0.5127952812226726,0.3995763002842003,0.36046921807879023
