train_acc,test_acc,val_acc
0.6554459442662431,0.252190784351283,0.2576651082234793
0.7230695805516006,0.2739382862180891,0.2724272475336132
0.7515454441497821,0.28333148417409354,0.27020078142176635
0.7933018768420096,0.2775105055654189,0.281207778008942
0.8239605530997421,0.3033421285026559,0.29692449915221825
0.8394804853825718,0.2973066403837287,0.298156634063818
0.860136494381881,0.31187632751877176,0.3065345399208002
0.8757882539943384,0.30425984627610214,0.30496946004494035
0.8926434380763753,0.29588449425539415,0.2932977930105205
0.9018642314244546,0.30381862352837796,0.2934568171442042
0.9177498916414334,0.29430580159109176,0.28945909375024464
0.9252746595602743,0.29618409919931,0.29216602349429627
0.9346426566853505,0.2865943079483793,0.28432522009379824
0.9410733497312865,0.30369131861711385,0.2946874798980888
0.9497293236410487,0.29043509325220046,0.29579467907139234
0.9501996213552154,0.29815195858313276,0.2966882089392014
0.9624289153255181,0.2909166300842606,0.286982077959226
0.9602123537044773,0.2978376962405333,0.28654377093733474
0.9640490176623732,0.2937879901960633,0.28952856598329535
0.9661414906298171,0.29692556938905357,0.293184399714492
0.9677705480393634,0.2917034947955646,0.28822326440939755
0.967962685277017,0.2994898395859132,0.28386029438663646
0.970723832145327,0.28883912896851466,0.28948814362684366
0.9767888957127762,0.29352489651930014,0.2876481380473333
0.9794706198498758,0.2934907542907556,0.2940932914017796
0.9799617105789484,0.29446912985946666,0.29279070138583224
0.9821443324185075,0.29371726907195056,0.2904693009957192
0.9796968782001455,0.2851237727275513,0.2875007500697936
0.9792344164252905,0.2906540487578105,0.28833877777970557
0.9836850142968039,0.29297928553124075,0.30084339511847114
0.9814517780805188,0.28979166861501715,0.29008419671063246
0.9832659007770834,0.28334847890843884,0.28964115432032
0.9819983751014459,0.2875861394982433,0.2896658679253868
0.985531454007887,0.30215760154279064,0.29887190655639595
0.98694533573865,0.29061484792721554,0.30900696537036587
0.985202937073337,0.297165999527379,0.2924922778614281
0.9874653450601326,0.28718183530964725,0.2938673200211761
0.9840151117024888,0.28337739909119114,0.2898907183101256
0.9879958271140867,0.2956591828926246,0.2961528631964101
0.9851991861051708,0.2966300114395973,0.29440857711934226
0.9888754881293444,0.2932410131511509,0.30220661144762184
0.9868521356283286,0.2923393518466747,0.2974294640333981
0.9895821179800438,0.2926784752346474,0.29216613481068104
0.9890268466329265,0.29680082796906576,0.29724107157482565
0.9890602221320163,0.28973205925461587,0.2907926135059659
0.9857490105559608,0.2907579526486995,0.2943056637347049
0.9885919389817741,0.29160911858575334,0.2929051340087901
0.9902975309972736,0.2931124235636142,0.29830166248221684
0.991325211802899,0.2978050267182963,0.2941885988876273
0.9898480926577946,0.29733760594891867,0.2908372114543155
